StudentID,SchoolID,FirstName,LastName,DateOfBirth,Gender,EnrollmentDate,IsActive,EconomicStatus,ELL,SpecialEducation,IEPStatus,PerformanceLevel,AttendancePropensity
5322,14,Parker,Walker,2020-07-27,Male,2022-09-08,1,Reduced,0,0,No IEP,76,0.92
5323,14,Logan,Lee,2018-05-14,Other,2022-07-13,1,Free,0,0,No IEP,50,0.92
5324,14,Morgan,Brown,2015-09-21,Male,2023-03-30,1,Free,1,0,No IEP,92,0.92
5325,14,Gabriel,Smith,2012-03-24,Other,2023-07-15,1,Reduced,0,0,No IEP,78,0.95
5326,14,Dakota,Allen,2013-08-24,Other,2023-03-21,1,Full Price,0,0,No IEP,56,0.9
5327,14,Isaiah,Garcia,2007-11-19,Male,2023-01-20,1,Reduced,0,0,No IEP,65,0.7
5328,14,Harper,Brown,2007-11-01,Male,2023-11-01,1,Free,0,0,No IEP,39,0.68
5329,14,Morgan,Johnson,2006-12-13,Male,2024-02-01,1,Full Price,0,0,No IEP,77,0.95
5330,14,Jordan,Smith,2017-09-21,Female,2023-04-23,1,Free,0,0,No IEP,48,0.98
5331,14,Jordan,Lee,2019-01-12,Other,2024-02-07,0,Reduced,1,0,No IEP,58,0.94
5332,14,Morgan,Davis,2016-08-16,Male,2024-02-26,1,Full Price,0,0,No IEP,50,0.74
5333,14,Dakota,Jones,2018-11-08,Male,2023-02-01,1,Reduced,0,0,No IEP,63,0.69
5334,14,Noah,Miller,2019-04-26,Other,2024-01-16,1,Free,1,1,Current IEP,78,0.57
5335,14,Gabriel,Allen,2009-05-06,Female,2022-07-06,1,Free,0,0,No IEP,42,0.83
5336,14,Jordan,Hall,2019-03-21,Male,2022-12-04,1,Reduced,1,1,No IEP,87,0.69
5337,14,Eden,White,2019-07-21,Other,2022-08-30,1,Free,0,0,No IEP,75,0.92
5338,14,Parker,Young,2018-03-17,Male,2022-12-23,1,Full Price,0,1,No IEP,20,0.73
5339,14,Logan,Lee,2007-04-27,Other,2023-06-04,1,Free,0,0,Evaluation Pending,106,0.98
5340,14,Parker,Rodriguez,2010-12-27,Male,2023-02-28,1,Reduced,0,0,No IEP,98,0.88
5341,14,Alex,Walker,2015-11-08,Other,2023-09-06,1,Reduced,0,0,Current IEP,46,0.71
5342,14,Gabriel,Rodriguez,2013-05-06,Other,2023-05-30,1,Free,0,0,No IEP,79,0.9
5343,14,Morgan,Williams,2019-05-03,Other,2022-07-18,1,Free,0,0,No IEP,72,0.89
5344,14,Kendrick,Hall,2009-08-01,Other,2022-08-08,1,Free,0,0,No IEP,67,0.89
5345,14,Harper,Johnson,2010-07-23,Female,2022-09-13,1,Reduced,0,0,No IEP,78,0.9
5346,14,Kendrick,Smith,2012-06-03,Other,2023-12-06,1,Reduced,0,0,No IEP,99,0.95
5347,14,Parker,Smith,2016-11-12,Other,2024-01-11,1,Full Price,0,0,No IEP,31,0.78
5348,14,Alex,Jones,2010-02-26,Male,2024-03-08,1,Reduced,1,0,No IEP,60,0.92
5349,14,Parker,Smith,2012-01-06,Other,2024-02-12,1,Full Price,0,0,No IEP,66,0.93
5350,14,Casey,Young,2009-07-26,Female,2022-12-20,1,Full Price,0,0,No IEP,51,0.51
5351,14,Bailey,White,2009-04-24,Female,2024-04-22,1,Full Price,0,1,No IEP,77,0.98
5352,14,Kendrick,White,2018-03-14,Male,2023-11-09,1,Free,1,1,No IEP,73,0.89
5353,14,Jordan,Jones,2009-06-02,Other,2023-07-20,1,Reduced,0,0,No IEP,21,0.96
5354,14,Oliver,Williams,2015-01-23,Male,2024-01-28,1,Free,0,0,No IEP,13,0.72
5355,14,Finley,Young,2015-12-19,Other,2022-10-09,1,Reduced,0,0,No IEP,33,0.55
5356,14,Kendrick,Miller,2018-04-26,Female,2024-02-24,1,Free,1,0,Current IEP,72,0.65
5357,14,Logan,Johnson,2015-12-04,Female,2023-03-14,1,Reduced,0,0,No IEP,52,0.96
5358,14,Bailey,Martinez,2007-03-05,Male,2023-07-09,1,Full Price,0,0,No IEP,41,0.78
5359,14,Eden,Lee,2010-05-01,Female,2023-06-16,1,Full Price,0,0,Current IEP,50,0.76
5360,14,Finley,White,2015-01-12,Other,2024-05-24,1,Reduced,0,0,No IEP,85,0.92
5361,14,Dakota,Davis,2017-12-22,Male,2023-03-26,1,Full Price,0,0,No IEP,55,0.84
5362,14,Finley,White,2009-03-16,Female,2023-07-08,1,Free,1,0,No IEP,42,0.8
5363,14,Kendrick,Young,2010-03-21,Male,2024-04-27,1,Free,0,0,No IEP,66,0.85
5364,14,Eden,Smith,2010-04-08,Other,2024-02-24,1,Free,0,0,No IEP,52,0.9
5365,14,Kendrick,White,2012-07-19,Female,2024-05-12,1,Full Price,0,0,No IEP,73,0.81
5366,14,Morgan,Martinez,2018-06-27,Female,2023-05-28,1,Reduced,0,0,No IEP,31,0.52
5367,14,Parker,Young,2010-11-12,Female,2023-08-09,1,Reduced,0,0,No IEP,52,0.95
5368,14,Parker,Miller,2010-06-06,Male,2023-02-19,0,Free,0,0,No IEP,45,0.61
5369,14,Dakota,Walker,2014-01-09,Female,2023-01-30,1,Free,0,0,No IEP,80,0.71
5370,14,Harper,Davis,2013-08-28,Female,2022-08-18,0,Full Price,0,0,No IEP,71,0.82
5371,14,Oliver,Jones,2016-01-24,Male,2022-08-03,1,Reduced,0,0,No IEP,24,0.95
5372,14,Alex,Brown,2007-11-19,Male,2022-07-06,1,Reduced,0,0,No IEP,62,0.94
5373,14,Jordan,Garcia,2015-09-07,Other,2023-07-20,1,Reduced,1,1,No IEP,62,0.73
5374,14,Morgan,Davis,2009-03-03,Male,2023-10-12,1,Reduced,0,0,No IEP,50,0.91
5375,14,Isaiah,Lee,2016-04-16,Female,2023-09-25,1,Reduced,0,0,No IEP,73,0.73
5376,14,Harper,Johnson,2010-08-05,Male,2023-06-08,0,Reduced,0,0,No IEP,109,0.92
5377,14,Kendrick,Davis,2011-05-10,Male,2024-05-17,1,Free,0,0,No IEP,97,0.96
5378,14,Morgan,Jones,2020-05-19,Other,2023-11-15,1,Full Price,0,0,No IEP,49,0.63
5379,14,Dakota,Rodriguez,2009-03-09,Other,2022-10-16,1,Reduced,0,1,No IEP,40,0.8
5380,14,Noah,Johnson,2011-09-12,Male,2023-04-02,1,Free,0,0,No IEP,31,0.76
5381,14,Alex,Hall,2010-06-28,Male,2022-08-08,1,Free,1,0,No IEP,100,0.89
5382,14,Jordan,Hall,2020-10-27,Other,2024-04-22,0,Free,0,0,No IEP,56,0.84
5383,14,Dakota,Young,2015-04-13,Male,2022-10-15,1,Free,0,0,No IEP,33,0.62
5384,14,Kendrick,Rodriguez,2012-03-23,Other,2024-02-27,1,Free,0,0,Evaluation Pending,78,0.77
5385,14,Isaiah,Walker,2011-02-06,Other,2023-04-06,1,Full Price,0,0,No IEP,65,0.74
5386,14,Casey,Martinez,2009-01-07,Female,2023-01-17,1,Reduced,0,0,No IEP,59,0.91
5387,14,Finley,Brown,2012-04-13,Other,2023-06-11,1,Reduced,0,0,No IEP,65,0.83
5388,14,Oliver,Davis,2014-12-03,Other,2023-09-09,1,Free,0,0,No IEP,65,0.94
5389,14,Parker,Young,2012-12-21,Female,2022-06-28,1,Full Price,0,0,Current IEP,44,0.81
5390,14,Logan,Hall,2006-08-21,Male,2023-10-22,1,Free,0,0,No IEP,81,0.92
5391,14,Dakota,Hall,2014-01-09,Other,2022-08-25,1,Full Price,0,0,No IEP,41,0.82
5392,14,Finley,Hall,2018-12-14,Other,2024-05-05,1,Reduced,1,0,No IEP,78,0.67
5393,14,Oliver,Brown,2014-04-25,Other,2023-12-28,1,Full Price,0,0,No IEP,10,0.91
5394,14,Casey,Garcia,2010-01-09,Female,2023-01-28,1,Reduced,0,0,No IEP,69,0.88
5395,14,Eden,Jones,2009-02-22,Other,2022-09-07,0,Reduced,0,0,Current IEP,54,0.88
5396,14,Alex,Martinez,2013-11-20,Female,2022-11-25,1,Free,1,0,No IEP,43,0.81
5397,14,Finley,Young,2014-07-09,Male,2023-09-04,1,Full Price,0,0,No IEP,86,0.95
5398,14,Bailey,Walker,2019-02-03,Female,2024-03-25,1,Full Price,0,0,No IEP,68,0.98
5399,14,Jordan,Jones,2007-06-23,Female,2022-11-25,1,Reduced,0,0,No IEP,55,0.77
5400,14,Harper,Rodriguez,2019-11-03,Other,2024-04-15,1,Reduced,0,0,No IEP,94,0.74
5401,14,Alex,Williams,2007-01-02,Female,2024-04-02,1,Full Price,0,0,No IEP,87,0.91
5402,14,Oliver,Garcia,2012-02-02,Male,2022-12-21,1,Reduced,1,0,No IEP,55,0.74
5403,14,Morgan,Martinez,2019-01-11,Female,2022-09-18,1,Free,1,0,No IEP,67,0.71
5404,14,Oliver,Rodriguez,2012-11-08,Male,2023-07-27,1,Free,1,1,No IEP,79,0.93
5405,14,Jordan,Martinez,2010-11-09,Other,2023-05-30,1,Full Price,1,0,No IEP,76,0.75
5406,14,Noah,Martinez,2006-08-26,Male,2024-01-04,1,Free,1,0,No IEP,2,0.75
5407,14,Dakota,Hall,2011-06-05,Male,2022-08-28,0,Reduced,0,0,No IEP,94,0.78
5408,14,Noah,Smith,2018-07-13,Female,2024-03-22,1,Free,0,0,Current IEP,66,0.77
5409,14,Eden,Garcia,2020-07-12,Other,2022-10-29,1,Free,0,1,No IEP,64,0.92
5410,14,Eden,Lee,2020-07-21,Other,2023-04-07,1,Free,0,0,No IEP,87,0.8
5411,14,Logan,Johnson,2017-07-06,Other,2023-04-05,1,Reduced,0,0,No IEP,82,0.93
5412,14,Isaiah,Davis,2018-07-10,Other,2022-09-07,1,Reduced,0,1,Current IEP,105,0.95
5413,14,Isaiah,White,2012-05-24,Male,2022-11-13,1,Reduced,0,1,No IEP,102,0.97
5414,14,Noah,Johnson,2020-03-07,Female,2023-04-01,1,Free,1,0,No IEP,53,0.65
5415,14,Parker,Brown,2010-04-03,Male,2023-06-04,1,Full Price,0,0,Evaluation Pending,81,0.74
5416,14,Morgan,Allen,2011-08-12,Male,2023-03-10,1,Full Price,0,1,No IEP,83,0.81
5417,14,Isaiah,Jones,2019-12-24,Male,2024-05-22,1,Free,0,0,No IEP,107,0.9
5418,14,Isaiah,Lee,2013-01-18,Male,2023-09-07,1,Reduced,0,0,No IEP,32,0.81
5419,14,Finley,Smith,2018-03-04,Female,2023-06-03,1,Full Price,0,0,No IEP,106,0.97
5420,14,Eden,Davis,2009-05-04,Other,2023-06-20,1,Free,0,0,No IEP,109,0.94
5421,14,Gabriel,Miller,2012-11-17,Other,2022-06-28,1,Full Price,0,0,No IEP,34,0.95
5422,14,Alex,Davis,2013-11-15,Male,2023-02-02,1,Reduced,1,0,No IEP,70,0.61
5423,14,Alex,Hall,2014-12-03,Other,2023-07-16,1,Free,0,0,No IEP,33,0.8
5424,14,Gabriel,Williams,2012-08-02,Female,2023-07-17,1,Reduced,0,0,No IEP,77,0.91
5425,14,Bailey,Williams,2011-01-24,Male,2023-01-12,1,Free,0,0,No IEP,62,0.89
5426,14,Jordan,Hall,2009-09-07,Other,2022-06-26,1,Reduced,0,0,No IEP,57,0.81
5427,14,Harper,Johnson,2010-07-12,Male,2022-11-10,1,Reduced,0,0,No IEP,46,0.96
5428,14,Parker,Williams,2007-05-11,Male,2024-02-26,1,Free,1,0,No IEP,63,0.81
5429,14,Bailey,Brown,2009-08-13,Female,2022-06-30,1,Free,0,0,No IEP,51,0.74
5430,14,Parker,Miller,2017-06-21,Female,2022-08-23,1,Free,1,0,Current IEP,94,0.97
5431,14,Noah,Smith,2010-01-17,Other,2024-01-13,1,Full Price,1,0,No IEP,52,0.94
5432,14,Dakota,Williams,2014-09-18,Female,2023-04-06,1,Reduced,0,0,No IEP,92,0.95
5433,14,Morgan,Davis,2013-04-16,Other,2023-12-16,1,Free,1,0,No IEP,69,0.71
5434,14,Harper,Rodriguez,2018-11-09,Male,2022-10-26,1,Reduced,0,0,No IEP,96,0.9
5435,14,Noah,Martinez,2018-01-20,Female,2022-11-24,1,Reduced,0,0,No IEP,34,0.67
5436,14,Alex,Brown,2010-04-13,Female,2023-11-30,1,Free,0,0,Current IEP,32,0.83
5437,14,Bailey,Lee,2013-02-09,Male,2023-10-23,1,Full Price,0,1,No IEP,75,0.91
5438,14,Eden,Martinez,2017-11-06,Other,2024-02-13,1,Reduced,0,0,No IEP,92,0.79
5439,14,Harper,Miller,2014-02-19,Male,2022-07-24,1,Full Price,0,0,No IEP,56,0.72
5440,14,Eden,Johnson,2013-03-17,Female,2023-04-17,1,Free,0,0,No IEP,72,0.72
5441,14,Parker,Miller,2016-02-27,Female,2022-09-20,1,Full Price,0,0,No IEP,44,0.68
5442,14,Jordan,Davis,2019-06-04,Male,2022-12-11,1,Reduced,0,0,No IEP,80,0.93
5443,14,Alex,Allen,2015-07-01,Other,2022-12-13,1,Reduced,0,0,No IEP,75,0.93
5444,14,Alex,White,2013-05-05,Other,2023-03-15,1,Free,0,0,No IEP,87,0.76
5445,14,Parker,Martinez,2016-01-25,Female,2023-01-22,1,Free,0,0,Current IEP,67,0.88
5446,14,Bailey,Lee,2008-10-03,Other,2023-07-15,1,Reduced,1,0,No IEP,52,0.52
5447,14,Morgan,Jones,2008-07-12,Other,2024-05-11,1,Reduced,0,0,No IEP,36,0.89
5448,14,Dakota,Rodriguez,2009-05-15,Other,2024-03-21,1,Reduced,0,0,No IEP,52,0.91
5449,14,Noah,Williams,2010-09-27,Female,2024-03-19,1,Free,1,0,No IEP,83,0.97
5450,14,Alex,Miller,2011-12-21,Female,2023-03-22,1,Free,0,0,Current IEP,54,0.97
5451,14,Morgan,Davis,2010-02-09,Other,2023-05-04,1,Reduced,0,0,No IEP,63,0.95
5452,14,Oliver,Miller,2007-05-28,Female,2024-05-18,1,Free,0,0,No IEP,93,0.89
5453,14,Dakota,Williams,2007-04-08,Other,2024-04-09,1,Reduced,0,0,No IEP,12,0.61
5454,14,Harper,White,2008-11-11,Female,2023-08-11,1,Full Price,0,0,No IEP,92,0.94
5455,14,Gabriel,Rodriguez,2019-05-16,Other,2023-09-18,1,Full Price,0,0,No IEP,62,0.71
5456,14,Harper,Smith,2015-12-04,Male,2023-06-24,1,Reduced,0,0,No IEP,72,0.73
5457,14,Casey,Williams,2019-04-21,Male,2023-12-05,1,Free,0,0,Current IEP,54,0.92
5458,14,Oliver,Davis,2009-11-14,Female,2023-06-04,1,Reduced,1,0,No IEP,34,0.85
5459,14,Alex,Miller,2015-12-03,Female,2022-07-23,1,Free,0,0,No IEP,50,0.95
5460,14,Isaiah,Walker,2018-08-20,Female,2023-11-29,1,Free,1,0,No IEP,39,0.95
5461,14,Noah,Martinez,2014-02-08,Other,2023-04-16,1,Reduced,0,0,Current IEP,72,0.93
5462,14,Logan,Davis,2013-07-17,Other,2023-06-21,1,Full Price,0,0,Current IEP,84,0.92
5463,14,Noah,Allen,2009-11-13,Other,2024-02-09,1,Reduced,0,0,No IEP,62,0.96
5464,14,Morgan,Williams,2016-09-10,Other,2023-03-13,1,Free,0,0,No IEP,23,0.89
5465,14,Gabriel,Miller,2009-10-17,Other,2024-04-10,1,Full Price,1,0,No IEP,26,0.82
5466,14,Dakota,Young,2017-06-08,Other,2023-04-07,1,Free,0,0,No IEP,11,0.57
5467,14,Bailey,Brown,2020-11-06,Male,2024-04-21,1,Full Price,0,0,No IEP,80,0.88
5468,14,Oliver,Martinez,2015-07-12,Male,2023-12-18,1,Reduced,0,0,No IEP,68,0.98
5469,14,Noah,Miller,2017-07-15,Male,2023-02-26,1,Free,0,0,No IEP,72,0.89
5470,14,Gabriel,White,2010-06-21,Male,2022-07-30,1,Full Price,0,0,No IEP,57,0.93
5471,14,Eden,Davis,2011-08-23,Other,2022-12-04,1,Reduced,0,0,No IEP,60,0.96
5472,14,Noah,Jones,2013-02-14,Female,2023-04-25,1,Reduced,0,0,No IEP,17,0.63
5473,14,Finley,Williams,2014-11-28,Male,2022-10-30,1,Reduced,0,0,No IEP,83,0.96
5474,14,Noah,Lee,2019-01-02,Female,2023-10-10,1,Full Price,0,0,No IEP,82,0.98
5475,14,Eden,Hall,2010-08-03,Female,2023-05-26,1,Full Price,0,0,No IEP,64,0.91
5476,14,Jordan,Martinez,2015-03-08,Other,2023-10-24,0,Reduced,0,0,No IEP,74,0.96
5477,14,Casey,Davis,2008-05-26,Male,2023-03-27,1,Full Price,0,0,No IEP,73,0.94
5478,14,Morgan,Jones,2016-01-06,Other,2022-11-12,1,Free,0,0,No IEP,49,0.68
5479,14,Oliver,Garcia,2015-09-13,Male,2023-04-23,1,Full Price,0,1,No IEP,58,0.95
5480,14,Dakota,Miller,2017-04-16,Other,2023-11-09,1,Reduced,0,1,No IEP,79,0.96
5481,14,Harper,White,2009-12-12,Other,2024-02-09,1,Free,0,0,No IEP,69,0.72
5482,14,Eden,Martinez,2013-09-25,Female,2024-03-10,1,Reduced,0,0,No IEP,65,0.96
5483,14,Isaiah,Williams,2010-07-19,Other,2024-05-23,1,Full Price,0,0,No IEP,65,0.96
5484,14,Dakota,Williams,2010-09-09,Male,2023-07-28,1,Full Price,0,0,No IEP,61,0.95
5485,14,Oliver,Williams,2008-11-10,Female,2023-08-08,1,Reduced,0,0,No IEP,67,0.73
5486,14,Logan,Rodriguez,2013-01-11,Other,2023-11-12,1,Free,0,0,No IEP,50,0.91
5487,14,Parker,Allen,2007-06-24,Other,2023-10-26,1,Free,0,0,No IEP,42,0.96
5488,14,Casey,Walker,2017-09-03,Other,2024-04-23,1,Free,0,0,No IEP,88,0.95
5489,14,Casey,Young,2006-11-22,Other,2023-01-21,1,Full Price,0,1,No IEP,25,0.84
5490,14,Noah,Walker,2008-01-26,Other,2024-05-20,1,Reduced,0,0,No IEP,65,0.88
5491,14,Kendrick,Miller,2016-05-22,Other,2022-12-27,1,Reduced,0,0,No IEP,84,0.88
5492,14,Morgan,Walker,2020-02-28,Male,2023-04-05,1,Reduced,0,0,No IEP,104,0.98
5493,14,Eden,Rodriguez,2011-04-01,Female,2023-07-17,1,Full Price,0,0,No IEP,52,0.75
5494,14,Casey,Lee,2009-04-10,Female,2023-09-23,1,Full Price,0,0,No IEP,107,0.73
5495,14,Alex,Lee,2009-07-22,Other,2022-07-06,1,Full Price,0,0,No IEP,63,0.89
5496,14,Dakota,Hall,2020-11-04,Male,2023-12-26,1,Full Price,1,0,No IEP,102,0.85
5497,14,Finley,Williams,2009-05-13,Female,2023-01-30,1,Reduced,0,0,No IEP,12,0.69
5498,14,Eden,Martinez,2020-01-19,Other,2023-02-16,1,Free,0,0,No IEP,11,0.82
5499,14,Noah,Allen,2010-08-14,Male,2022-10-11,1,Free,0,0,Evaluation Pending,24,0.75
5500,15,Bailey,White,2013-07-24,Male,2023-09-02,1,Reduced,0,0,No IEP,32,0.76
5501,15,Alex,Walker,2008-12-01,Female,2023-02-08,1,Free,1,1,No IEP,82,0.92
5502,15,Finley,Brown,2019-01-17,Female,2024-02-02,1,Free,0,0,No IEP,43,0.73
5503,15,Gabriel,Smith,2011-04-03,Female,2022-08-31,1,Full Price,1,0,No IEP,76,0.74
5504,15,Casey,Lee,2010-10-17,Male,2023-12-24,1,Reduced,0,0,Current IEP,83,0.89
5505,15,Parker,Williams,2016-04-01,Other,2023-07-22,1,Free,0,0,No IEP,87,0.81
5506,15,Finley,White,2018-11-03,Female,2022-11-02,1,Reduced,0,0,Evaluation Pending,101,0.96
5507,15,Finley,Hall,2012-10-05,Female,2023-06-12,1,Full Price,0,0,No IEP,74,0.76
5508,15,Morgan,Davis,2015-04-01,Other,2024-04-19,1,Free,0,0,No IEP,67,0.91
5509,15,Parker,Miller,2007-12-17,Other,2024-03-23,1,Reduced,0,0,No IEP,99,0.95
5510,15,Oliver,Walker,2008-10-06,Male,2023-01-06,1,Full Price,0,0,No IEP,64,0.71
5511,15,Noah,Young,2008-01-18,Female,2024-03-29,1,Reduced,0,0,No IEP,49,0.9
5512,15,Isaiah,Walker,2013-06-02,Female,2024-02-08,1,Full Price,0,1,Current IEP,78,0.93
5513,15,Morgan,White,2012-03-17,Female,2023-07-05,1,Full Price,0,0,No IEP,64,0.76
5514,15,Noah,Martinez,2018-08-15,Male,2023-09-14,1,Reduced,1,1,Current IEP,70,0.82
5515,15,Parker,Lee,2018-03-22,Other,2023-10-17,1,Reduced,0,0,No IEP,54,0.77
5516,15,Kendrick,Brown,2012-11-04,Male,2023-08-29,1,Free,0,1,No IEP,43,0.77
5517,15,Dakota,Davis,2017-04-17,Male,2023-01-06,1,Free,0,0,No IEP,24,0.63
5518,15,Logan,Allen,2010-01-05,Female,2022-11-24,1,Free,0,0,No IEP,37,0.59
5519,15,Kendrick,Brown,2011-09-20,Male,2023-11-16,1,Reduced,0,0,No IEP,28,0.53
5520,15,Casey,Walker,2015-12-19,Male,2023-09-23,1,Reduced,0,0,No IEP,92,0.93
5521,15,Dakota,White,2019-08-23,Male,2022-06-25,1,Reduced,0,0,No IEP,40,0.93
5522,15,Isaiah,Rodriguez,2011-11-04,Male,2023-08-20,1,Free,1,0,No IEP,18,0.89
5523,15,Bailey,Johnson,2006-04-13,Female,2023-04-01,1,Full Price,0,0,No IEP,86,0.77
5524,15,Gabriel,Martinez,2012-05-24,Female,2023-08-13,1,Full Price,0,0,No IEP,51,0.78
5525,15,Bailey,Rodriguez,2012-08-22,Female,2023-10-15,1,Reduced,0,0,No IEP,71,0.91
5526,15,Morgan,Martinez,2017-08-14,Other,2022-06-29,1,Free,0,0,No IEP,58,0.94
5527,15,Alex,Jones,2019-06-23,Other,2023-07-14,1,Full Price,0,0,No IEP,102,0.92
5528,15,Morgan,White,2013-05-21,Female,2022-11-05,1,Free,0,0,No IEP,74,0.92
5529,15,Casey,Williams,2014-05-07,Other,2024-01-01,1,Reduced,0,0,Current IEP,72,0.81
5530,15,Eden,Young,2011-04-26,Female,2023-12-06,1,Free,0,0,No IEP,70,0.97
5531,15,Alex,Lee,2011-05-13,Female,2024-03-27,1,Free,0,0,No IEP,73,0.72
5532,15,Harper,White,2017-04-16,Female,2023-06-24,1,Reduced,0,0,No IEP,65,0.74
5533,15,Morgan,Garcia,2011-08-12,Female,2023-12-12,1,Free,0,0,No IEP,64,0.95
5534,15,Finley,Hall,2013-02-28,Other,2023-01-10,1,Free,0,0,Current IEP,79,0.75
5535,15,Dakota,Jones,2007-01-27,Other,2023-07-27,1,Reduced,1,0,No IEP,63,0.88
5536,15,Harper,Davis,2013-10-04,Other,2023-02-05,0,Free,0,1,No IEP,101,0.9
5537,15,Finley,Williams,2015-06-21,Male,2024-04-05,1,Reduced,0,0,No IEP,50,0.54
5538,15,Gabriel,Allen,2006-12-07,Male,2024-03-05,1,Free,0,0,No IEP,62,0.93
5539,15,Noah,Jones,2015-05-14,Male,2022-12-19,1,Free,0,0,No IEP,49,0.77
5540,15,Jordan,Brown,2012-03-11,Female,2022-12-18,1,Free,0,0,No IEP,48,0.75
5541,15,Bailey,Allen,2017-06-01,Other,2024-05-04,1,Reduced,0,0,Current IEP,66,0.8
5542,15,Jordan,Miller,2011-09-08,Other,2022-06-24,1,Full Price,1,1,No IEP,94,0.89
5543,15,Kendrick,Jones,2012-06-07,Other,2022-11-23,1,Full Price,1,1,No IEP,36,0.53
5544,15,Parker,Lee,2007-10-17,Other,2023-08-09,1,Free,0,0,No IEP,88,0.94
5545,15,Gabriel,Young,2015-10-04,Female,2022-10-13,1,Full Price,0,0,No IEP,106,0.92
5546,15,Logan,Williams,2007-10-03,Male,2024-04-16,1,Free,0,0,No IEP,76,0.94
5547,15,Parker,White,2016-04-21,Male,2023-02-15,1,Reduced,0,0,No IEP,72,0.94
5548,15,Dakota,Hall,2020-03-24,Female,2022-08-02,1,Free,0,0,Evaluation Pending,61,0.78
5549,15,Gabriel,Miller,2018-10-09,Other,2023-04-30,1,Full Price,0,0,No IEP,61,0.89
5550,15,Oliver,Hall,2012-01-28,Other,2023-01-28,1,Reduced,0,0,No IEP,34,0.97
5551,15,Morgan,Garcia,2018-09-14,Male,2024-05-02,1,Full Price,0,0,No IEP,67,0.79
5552,15,Finley,Martinez,2008-03-20,Other,2022-08-24,1,Free,0,0,Current IEP,59,0.94
5553,15,Finley,Walker,2016-02-24,Female,2023-08-21,1,Free,0,0,No IEP,52,0.84
5554,15,Harper,Davis,2016-05-06,Male,2022-10-02,1,Free,0,0,No IEP,94,0.91
5555,15,Jordan,White,2014-10-19,Other,2022-12-21,1,Reduced,0,0,No IEP,101,0.95
5556,15,Isaiah,Brown,2010-04-16,Male,2023-05-31,1,Reduced,0,1,No IEP,67,0.73
5557,15,Dakota,Hall,2008-08-08,Female,2024-02-08,1,Full Price,0,0,No IEP,48,0.6
5558,15,Kendrick,Garcia,2014-01-17,Other,2024-04-08,1,Reduced,1,0,No IEP,84,0.81
5559,15,Morgan,Smith,2008-07-17,Female,2023-04-14,1,Free,0,0,No IEP,98,0.93
5560,15,Dakota,Rodriguez,2017-02-17,Male,2023-12-25,1,Full Price,0,0,No IEP,83,0.84
5561,15,Harper,Davis,2019-08-26,Male,2023-01-10,1,Full Price,1,0,No IEP,66,0.9
5562,15,Eden,Walker,2018-05-06,Other,2023-04-30,1,Reduced,0,0,No IEP,55,0.82
5563,15,Harper,Allen,2015-01-10,Male,2022-12-30,1,Reduced,0,0,Evaluation Pending,65,0.95
5564,15,Noah,Miller,2015-10-06,Male,2022-08-13,1,Free,0,0,No IEP,90,0.96
5565,15,Jordan,Brown,2015-02-18,Male,2023-07-24,1,Full Price,0,0,No IEP,84,0.9
5566,15,Gabriel,Lee,2011-07-15,Female,2022-07-17,1,Free,0,0,No IEP,44,0.52
5567,15,Parker,Johnson,2007-05-02,Female,2023-08-22,1,Reduced,0,0,Current IEP,37,0.7
5568,15,Gabriel,Young,2008-01-25,Female,2024-03-16,1,Free,0,1,No IEP,67,0.76
5569,15,Dakota,Walker,2006-05-06,Female,2023-08-31,1,Free,0,0,No IEP,35,0.75
5570,15,Parker,Williams,2020-01-25,Other,2023-07-31,1,Full Price,0,0,Current IEP,77,0.93
5571,15,Kendrick,Jones,2008-08-20,Male,2023-08-25,1,Free,0,0,No IEP,45,0.91
5572,15,Harper,White,2020-01-07,Male,2023-11-25,1,Reduced,0,0,Evaluation Pending,35,0.92
5573,15,Isaiah,Smith,2014-01-11,Female,2022-10-11,1,Reduced,0,1,No IEP,32,0.65
5574,15,Kendrick,Young,2015-06-14,Male,2023-01-30,1,Full Price,0,0,No IEP,43,0.95
5575,15,Alex,Jones,2020-04-08,Male,2023-02-10,1,Full Price,0,0,No IEP,91,0.91
5576,15,Dakota,White,2016-02-12,Female,2022-12-14,1,Free,0,0,No IEP,79,0.91
5577,15,Jordan,Smith,2008-03-17,Male,2023-05-13,1,Free,0,0,No IEP,63,0.7
5578,15,Alex,Hall,2016-05-03,Other,2023-03-12,1,Free,0,0,No IEP,31,0.54
5579,15,Noah,Jones,2013-05-10,Male,2023-11-19,1,Free,0,0,No IEP,74,0.97
5580,15,Casey,Martinez,2016-10-07,Other,2022-12-16,0,Reduced,0,1,No IEP,52,0.63
5581,15,Morgan,Brown,2012-01-12,Other,2023-03-29,1,Full Price,0,0,No IEP,6,0.67
5582,15,Bailey,Allen,2010-04-16,Other,2024-04-14,1,Free,0,0,No IEP,35,0.93
5583,15,Jordan,White,2013-04-09,Female,2023-04-24,0,Full Price,0,0,No IEP,77,0.89
5584,15,Logan,Johnson,2009-04-11,Other,2023-08-27,1,Free,0,0,No IEP,83,0.54
5585,15,Eden,Garcia,2011-06-25,Other,2022-12-19,1,Free,0,0,No IEP,61,0.74
5586,15,Alex,Lee,2016-06-21,Female,2022-10-19,1,Free,0,0,No IEP,76,0.95
5587,15,Finley,Johnson,2014-10-15,Other,2022-11-21,1,Reduced,1,0,No IEP,87,0.77
